row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,crop_n_points_downscale_factor,min_mask_region_area
14323,result_2018-08-21-16-15-50.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14323_result_2018-08-21-16-15-50_obj6.png,,0.9245929718017578,0.9586645364761353,40,0.506268081002893,0.5778079798077856,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14324,result_2018-08-21-16-15-50.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14324_result_2018-08-21-16-15-50_obj7.png,,0.975326418876648,0.98758465051651,40,0.8903088391906283,0.9931972789115647,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14325,result_2018-08-21-16-15-50.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14325_result_2018-08-21-16-15-50_obj8.png,,0.902134895324707,0.9613679647445679,40,0.4517597087378641,0.5666513351911474,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14326,result_2018-08-21-16-15-50.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14326_result_2018-08-21-16-15-50_obj9.png,,0.992601215839386,0.9439160823822021,40,0.00018015952306860803,0.046385598733718766,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14327,result_2018-08-21-16-15-50.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14327_result_2018-08-21-16-15-50_obj10.png,,0.9177523851394653,0.9408983588218689,40,0.004685323540585032,0.20929606290730865,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14328,result_2018-08-21-16-15-50.png,11,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14328_result_2018-08-21-16-15-50_obj11.png,,0.9031088352203369,0.9627465009689331,40,0.002176278563656148,0.0,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14329,result_2018-08-21-16-15-50.png,12,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14329_result_2018-08-21-16-15-50_obj12.png,,0.9534183144569397,0.955899178981781,40,0.4373956594323873,0.6267970097757333,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14330,result_2018-08-21-16-15-50.png,13,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14330_result_2018-08-21-16-15-50_obj13.png,,0.9099822044372559,0.9329787492752075,40,0.1834592779177162,0.4065961112478464,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14331,result_2018-08-21-16-15-50.png,14,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14331_result_2018-08-21-16-15-50_obj14.png,,0.9036075472831726,0.9684813618659973,40,0.8931506849315068,0.9747658030213521,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14332,result_2018-08-21-16-15-50.png,15,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14332_result_2018-08-21-16-15-50_obj15.png,,0.9749525785446167,0.9773557186126709,40,0.8622311827956989,0.8857773124953264,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14333,result_2018-08-21-16-15-50.png,16,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14333_result_2018-08-21-16-15-50_obj16.png,,0.9594196081161499,0.9715242981910706,40,0.2884124553343543,0.4118513230110214,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14334,result_2018-08-21-16-15-50.png,17,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14334_result_2018-08-21-16-15-50_obj17.png,,0.9031088352203369,0.9627465009689331,40,0.8912742382271468,0.9870129870129869,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14335,result_2018-08-21-16-15-50.png,18,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14335_result_2018-08-21-16-15-50_obj18.png,,0.9141790270805359,0.9460892677307129,40,0.0033393269971744156,0.28748566201559395,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14336,result_2018-08-21-16-15-50.png,19,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14336_result_2018-08-21-16-15-50_obj19.png,,0.9179468154907227,0.9628562927246094,40,0.9288201699401031,0.9322936821843731,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14337,result_2018-08-21-16-15-50.png,20,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14337_result_2018-08-21-16-15-50_obj20.png,,0.9179468154907227,0.9628562927246094,40,0.0022337173759699037,0.07763975155279502,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14338,result_2018-08-21-16-15-50.png,21,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14338_result_2018-08-21-16-15-50_obj21.png,,0.9141790270805359,0.9460892677307129,40,0.8830529339351662,0.9193930112766253,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14339,result_2018-08-21-16-15-50.png,22,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14339_result_2018-08-21-16-15-50_obj22.png,,0.9594579935073853,0.9790712594985962,40,0.8726500909642207,0.9421389847215377,1.386430890000156,0.7212764856962235,cuda,vit_b,16,0.9,0.92,0,,
14340,result_2018-08-21-16-23-08.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-23-08.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14340_result_2018-08-21-16-23-08_obj3.png,,0.982986330986023,0.9818307757377625,22,0.8598736842105263,0.5501581924515037,1.4164674280000327,0.7059816415347724,cuda,vit_b,16,0.9,0.92,0,,
14341,result_2018-08-21-16-23-38.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-23-38.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14341_result_2018-08-21-16-23-38_obj3.png,,0.9716100096702576,0.9807003736495972,21,0.86276008492569,0.5859296309157044,1.4232070799998837,0.702638438251784,cuda,vit_b,16,0.9,0.92,0,,
14342,result_2018-08-21-16-23-38.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-23-38.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14342_result_2018-08-21-16-23-38_obj4.png,,0.9802365303039551,0.9863667488098145,21,0.9335950278050377,0.9276726713134787,1.4232070799998837,0.702638438251784,cuda,vit_b,16,0.9,0.92,0,,
14343,result_2018-08-21-16-24-02.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-02.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14343_result_2018-08-21-16-24-02_obj3.png,,0.9651400446891785,0.9803990125656128,25,0.866507747318236,0.5916231649633605,1.41110593600024,0.7086640162782434,cuda,vit_b,16,0.9,0.92,0,,
14344,result_2018-08-21-16-24-02.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-02.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14344_result_2018-08-21-16-24-02_obj4.png,,0.975957453250885,0.9831507802009583,25,0.9352108090509523,0.9274756659701586,1.41110593600024,0.7086640162782434,cuda,vit_b,16,0.9,0.92,0,,
14345,result_2018-08-21-16-24-02.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-02.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14345_result_2018-08-21-16-24-02_obj5.png,,0.9194300770759583,0.9723061323165894,25,0.9152046783625731,0.9560414269275028,1.41110593600024,0.7086640162782434,cuda,vit_b,16,0.9,0.92,0,,
14346,result_2018-08-21-16-24-24.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-24.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14346_result_2018-08-21-16-24-24_obj3.png,,0.9637818932533264,0.9817847609519958,21,0.8629415760869565,0.5546913682125764,1.3993174320003163,0.7146341331362575,cuda,vit_b,16,0.9,0.92,0,,
14347,result_2018-08-21-16-24-24.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-24.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14347_result_2018-08-21-16-24-24_obj4.png,,0.9743666052818298,0.9842852354049683,21,0.9336701434159062,0.9329556837414943,1.3993174320003163,0.7146341331362575,cuda,vit_b,16,0.9,0.92,0,,
14348,result_2018-08-21-16-24-24.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-24.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14348_result_2018-08-21-16-24-24_obj5.png,,0.9323471188545227,0.9638069868087769,21,0.6900785854616895,0.7061496024663314,1.3993174320003163,0.7146341331362575,cuda,vit_b,16,0.9,0.92,0,,
14349,result_2018-08-21-16-24-24.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-24.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14349_result_2018-08-21-16-24-24_obj6.png,,0.9981728792190552,0.9903271198272705,21,0.0,0.0,1.3993174320003163,0.7146341331362575,cuda,vit_b,16,0.9,0.92,0,,
14350,result_2018-08-21-16-24-53.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14350_result_2018-08-21-16-24-53_obj3.png,,0.9704617857933044,0.9797492623329163,24,0.867578357258133,0.5890758853538083,1.4040113040000506,0.712244977765481,cuda,vit_b,16,0.9,0.92,0,,
14351,result_2018-08-21-16-24-53.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14351_result_2018-08-21-16-24-53_obj4.png,,0.9750126004219055,0.981812059879303,24,0.932139951179821,0.9301554808207828,1.4040113040000506,0.712244977765481,cuda,vit_b,16,0.9,0.92,0,,
14352,result_2018-08-21-16-24-53.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14352_result_2018-08-21-16-24-53_obj5.png,,0.9158517718315125,0.9739557504653931,24,0.9111323459149546,0.9641618780401142,1.4040113040000506,0.712244977765481,cuda,vit_b,16,0.9,0.92,0,,
14353,result_2018-08-21-16-24-53.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14353_result_2018-08-21-16-24-53_obj6.png,,0.9981940984725952,0.9905284643173218,24,0.0,0.0,1.4040113040000506,0.712244977765481,cuda,vit_b,16,0.9,0.92,0,,
14354,result_2018-08-21-16-24-53.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14354_result_2018-08-21-16-24-53_obj7.png,,0.9557133316993713,0.9713438749313354,24,0.8375451263537906,0.9908225696804895,1.4040113040000506,0.712244977765481,cuda,vit_b,16,0.9,0.92,0,,
14355,result_2018-08-21-16-25-25.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14355_result_2018-08-21-16-25-25_obj3.png,,0.9666792750358582,0.9827389717102051,27,0.8663884867580687,0.6031056442056011,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14356,result_2018-08-21-16-25-25.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14356_result_2018-08-21-16-25-25_obj4.png,,0.9772608876228333,0.9845710396766663,27,0.930607590812836,0.9338769985618813,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14357,result_2018-08-21-16-25-25.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14357_result_2018-08-21-16-25-25_obj5.png,,0.90116286277771,0.9724172353744507,27,0.9121621621621622,0.9474308886800852,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14358,result_2018-08-21-16-25-25.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14358_result_2018-08-21-16-25-25_obj6.png,,0.9941026568412781,0.9741448163986206,27,1.2176189461508021e-05,0.059119496855345906,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14359,result_2018-08-21-16-25-25.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14359_result_2018-08-21-16-25-25_obj7.png,,0.9648795127868652,0.9692011475563049,27,0.8590664272890485,0.9908249086738595,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14360,result_2018-08-21-16-25-25.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14360_result_2018-08-21-16-25-25_obj8.png,,0.9150255918502808,0.9752944707870483,27,0.9651360544217688,0.9977375565610859,1.4126446529999157,0.7078921071030732,cuda,vit_b,16,0.9,0.92,0,,
14361,result_2018-08-21-16-25-49.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14361_result_2018-08-21-16-25-49_obj3.png,,0.9694197177886963,0.9822505712509155,27,0.8659697433282338,0.6027837101406585,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14362,result_2018-08-21-16-25-49.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14362_result_2018-08-21-16-25-49_obj4.png,,0.9744171500205994,0.9812246561050415,27,0.933692634329577,0.934451406806733,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14363,result_2018-08-21-16-25-49.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14363_result_2018-08-21-16-25-49_obj5.png,,0.9229058027267456,0.9708542823791504,27,0.9137596899224806,0.9517494110461565,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14364,result_2018-08-21-16-25-49.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14364_result_2018-08-21-16-25-49_obj6.png,,0.9927783608436584,0.9685089588165283,27,6.111124691388203e-06,0.06357020547945207,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14365,result_2018-08-21-16-25-49.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14365_result_2018-08-21-16-25-49_obj7.png,,0.9573878645896912,0.9688109159469604,27,0.8361683079677709,0.990865850065244,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14366,result_2018-08-21-16-25-49.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14366_result_2018-08-21-16-25-49_obj8.png,,0.9235098361968994,0.9541239738464355,27,0.2837142857142857,0.2936434518303158,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14367,result_2018-08-21-16-25-49.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14367_result_2018-08-21-16-25-49_obj9.png,,0.9667859077453613,0.9656750559806824,27,0.7866817155756207,0.9849795965618036,1.3855302709998796,0.7217453280745296,cuda,vit_b,16,0.9,0.92,0,,
14368,result_2018-08-21-16-26-40.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14368_result_2018-08-21-16-26-40_obj3.png,,0.9058113694190979,0.9612806439399719,31,0.9041056283731689,0.7950692672256653,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14369,result_2018-08-21-16-26-40.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14369_result_2018-08-21-16-26-40_obj4.png,,0.9734299778938293,0.9750555157661438,31,0.9252854812398043,0.903921904435691,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14370,result_2018-08-21-16-26-40.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14370_result_2018-08-21-16-26-40_obj5.png,,0.9109820127487183,0.9752230048179626,31,0.9106280193236715,0.9509479774758485,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14371,result_2018-08-21-16-26-40.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14371_result_2018-08-21-16-26-40_obj6.png,,0.9950972199440002,0.9662289023399353,31,0.0,0.06461365185690152,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14372,result_2018-08-21-16-26-40.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14372_result_2018-08-21-16-26-40_obj7.png,,0.9625440239906311,0.9685039520263672,31,0.8478066248880931,0.9863397845807398,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14373,result_2018-08-21-16-26-40.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14373_result_2018-08-21-16-26-40_obj8.png,,0.9248099327087402,0.9454632997512817,31,0.2876087266505062,0.3231742952711356,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14374,result_2018-08-21-16-26-40.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14374_result_2018-08-21-16-26-40_obj9.png,,0.9608960151672363,0.9714285731315613,31,0.7768969422423556,0.984934704191663,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14375,result_2018-08-21-16-26-40.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14375_result_2018-08-21-16-26-40_obj10.png,,0.920752763748169,0.9579831957817078,31,0.022850503485670023,0.09608540925266904,1.3725793220000924,0.7285553439219979,cuda,vit_b,16,0.9,0.92,0,,
14376,result_2018-08-21-16-27-13.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14376_result_2018-08-21-16-27-13_obj3.png,,0.9199711680412292,0.9662332534790039,32,0.9047112314985005,0.7941228664383234,1.3510670100004063,0.7401557380930346,cuda,vit_b,16,0.9,0.92,0,,
14377,result_2018-08-21-16-27-13.png,4,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14377_result_2018-08-21-16-27-13_obj4.png,,0.9778285622596741,0.9712279438972473,32,0.9259198691741619,0.891251362400223,1.3510670100004063,0.7401557380930346,cuda,vit_b,16,0.9,0.92,0,,
14378,result_2018-08-21-16-27-13.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14378_result_2018-08-21-16-27-13_obj5.png,,0.9029530882835388,0.9664859771728516,32,0.9130014499758338,0.9466177669111655,1.3510670100004063,0.7401557380930346,cuda,vit_b,16,0.9,0.92,0,,
14379,result_2018-08-21-16-27-13.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14379_result_2018-08-21-16-27-13_obj6.png,,0.9916471838951111,0.9647367000579834,32,6.3269115181424184e-06,0.06892015192989157,1.3510670100004063,0.7401557380930346,cuda,vit_b,16,0.9,0.92,0,,
14380,result_2018-08-21-16-27-13.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/14380_result_2018-08-21-16-27-13_obj7.png,,0.9653027057647705,0.9737609624862671,32,0.8522829006266786,0.9954430274148304,1.3510670100004063,0.7401557380930346,cuda,vit_b,16,0.9,0.92,0,,
